Country,Crop,Average_annual_rainfall(mm),Pesticides_used(tonnes),Average_temperature(degree C),Crop_yield(hg/ha)
South Africa,Sweet potatoes,495.0,26857.0,21.54,30877
South Africa,Sweet potatoes,495.0,26857.0,16.11,30877
South Africa,Sweet potatoes,495.0,26857.0,19.31,30877
South Africa,Sweet potatoes,495.0,26857.0,16.11,30877
South Africa,Wheat,495.0,26857.0,21.54,25623
South Africa,Wheat,495.0,26857.0,16.11,25623
South Africa,Wheat,495.0,26857.0,19.31,25623
South Africa,Wheat,495.0,26857.0,16.11,25623
South Africa,Maize,495.0,26857.0,20.72,43671
South Africa,Maize,495.0,26857.0,15.49,43671
South Africa,Maize,495.0,26857.0,18.75,43671
South Africa,Maize,495.0,26857.0,15.49,43671
South Africa,Potatoes,495.0,26857.0,20.72,349826
South Africa,Potatoes,495.0,26857.0,15.49,349826
South Africa,Potatoes,495.0,26857.0,18.75,349826
South Africa,Potatoes,495.0,26857.0,15.49,349826
South Africa,"Rice, paddy",495.0,26857.0,20.72,26151
South Africa,"Rice, paddy",495.0,26857.0,15.49,26151
South Africa,"Rice, paddy",495.0,26857.0,18.75,26151
South Africa,"Rice, paddy",495.0,26857.0,15.49,26151
South Africa,Sorghum,495.0,26857.0,20.72,22399
South Africa,Sorghum,495.0,26857.0,15.49,22399
South Africa,Sorghum,495.0,26857.0,18.75,22399
South Africa,Sorghum,495.0,26857.0,15.49,22399
South Africa,Soybeans,495.0,26857.0,20.72,16986
South Africa,Soybeans,495.0,26857.0,15.49,16986
South Africa,Soybeans,495.0,26857.0,18.75,16986
South Africa,Soybeans,495.0,26857.0,15.49,16986
South Africa,Sweet potatoes,495.0,26857.0,20.72,30706
South Africa,Sweet potatoes,495.0,26857.0,15.49,30706
South Africa,Sweet potatoes,495.0,26857.0,18.75,30706
South Africa,Sweet potatoes,495.0,26857.0,15.49,30706
South Africa,Wheat,495.0,26857.0,20.72,33157
South Africa,Wheat,495.0,26857.0,15.49,33157
South Africa,Wheat,495.0,26857.0,18.75,33157
South Africa,Wheat,495.0,26857.0,15.49,33157
South Africa,Maize,495.0,26857.0,21.24,44905
South Africa,Maize,495.0,26857.0,15.89,44905
South Africa,Maize,495.0,26857.0,19.14,44905
South Africa,Maize,495.0,26857.0,15.89,44905
South Africa,Potatoes,495.0,26857.0,21.24,351066
South Africa,Potatoes,495.0,26857.0,15.89,351066
South Africa,Potatoes,495.0,26857.0,19.14,351066
South Africa,Potatoes,495.0,26857.0,15.89,351066
South Africa,"Rice, paddy",495.0,26857.0,21.24,27273
South Africa,"Rice, paddy",495.0,26857.0,15.89,27273
South Africa,"Rice, paddy",495.0,26857.0,19.14,27273
South Africa,"Rice, paddy",495.0,26857.0,15.89,27273
South Africa,Sorghum,495.0,26857.0,21.24,27806
South Africa,Sorghum,495.0,26857.0,15.89,27806
South Africa,Sorghum,495.0,26857.0,19.14,27806
South Africa,Sorghum,495.0,26857.0,15.89,27806
South Africa,Soybeans,495.0,26857.0,21.24,13771
South Africa,Soybeans,495.0,26857.0,15.89,13771
South Africa,Soybeans,495.0,26857.0,19.14,13771
South Africa,Soybeans,495.0,26857.0,15.89,13771
South Africa,Sweet potatoes,495.0,26857.0,21.24,30138
South Africa,Sweet potatoes,495.0,26857.0,15.89,30138
South Africa,Sweet potatoes,495.0,26857.0,19.14,30138
South Africa,Sweet potatoes,495.0,26857.0,15.89,30138
South Africa,Wheat,495.0,26857.0,21.24,37476
South Africa,Wheat,495.0,26857.0,15.89,37476
South Africa,Wheat,495.0,26857.0,19.14,37476
South Africa,Wheat,495.0,26857.0,15.89,37476
South Africa,Maize,495.0,26857.0,21.31,42466
South Africa,Maize,495.0,26857.0,14.98,42466
South Africa,Maize,495.0,26857.0,18.0,42466
South Africa,Maize,495.0,26857.0,14.98,42466
South Africa,Potatoes,495.0,26857.0,21.31,353546
South Africa,Potatoes,495.0,26857.0,14.98,353546
South Africa,Potatoes,495.0,26857.0,18.0,353546
South Africa,Potatoes,495.0,26857.0,14.98,353546
South Africa,"Rice, paddy",495.0,26857.0,21.31,26087
South Africa,"Rice, paddy",495.0,26857.0,14.98,26087
South Africa,"Rice, paddy",495.0,26857.0,18.0,26087
South Africa,"Rice, paddy",495.0,26857.0,14.98,26087
South Africa,Sorghum,495.0,26857.0,21.31,23507
South Africa,Sorghum,495.0,26857.0,14.98,23507
South Africa,Sorghum,495.0,26857.0,18.0,23507
South Africa,Sorghum,495.0,26857.0,14.98,23507
South Africa,Soybeans,495.0,26857.0,21.31,15189
South Africa,Soybeans,495.0,26857.0,14.98,15189
South Africa,Soybeans,495.0,26857.0,18.0,15189
South Africa,Soybeans,495.0,26857.0,14.98,15189
South Africa,Sweet potatoes,495.0,26857.0,21.31,29812
South Africa,Sweet potatoes,495.0,26857.0,14.98,29812
South Africa,Sweet potatoes,495.0,26857.0,18.0,29812
South Africa,Sweet potatoes,495.0,26857.0,14.98,29812
South Africa,Wheat,495.0,26857.0,21.31,36993
South Africa,Wheat,495.0,26857.0,14.98,36993
South Africa,Wheat,495.0,26857.0,18.0,36993
South Africa,Wheat,495.0,26857.0,14.98,36993
Spain,Maize,636.0,39562.0,17.3,64256
Spain,Maize,636.0,39562.0,12.68,64256
Spain,Maize,636.0,39562.0,17.36,64256
Spain,Potatoes,636.0,39562.0,17.3,196487
Spain,Potatoes,636.0,39562.0,12.68,196487
Spain,Potatoes,636.0,39562.0,17.36,196487
Spain,"Rice, paddy",636.0,39562.0,17.3,63209
Spain,"Rice, paddy",636.0,39562.0,12.68,63209
Spain,"Rice, paddy",636.0,39562.0,17.36,63209
Spain,Sorghum,636.0,39562.0,17.3,53234
Spain,Sorghum,636.0,39562.0,12.68,53234
Spain,Sorghum,636.0,39562.0,17.36,53234
Spain,Soybeans,636.0,39562.0,17.3,24253
Spain,Soybeans,636.0,39562.0,12.68,24253
Spain,Soybeans,636.0,39562.0,17.36,24253
Spain,Sweet potatoes,636.0,39562.0,17.3,170608
Spain,Sweet potatoes,636.0,39562.0,12.68,170608
Spain,Sweet potatoes,636.0,39562.0,17.36,170608
Spain,Wheat,636.0,39562.0,17.3,23789
Spain,Wheat,636.0,39562.0,12.68,23789
Spain,Wheat,636.0,39562.0,17.36,23789
Spain,Maize,636.0,39147.0,16.37,66692
Spain,Maize,636.0,39147.0,11.92,66692
Spain,Maize,636.0,39147.0,16.58,66692
Spain,Potatoes,636.0,39147.0,16.37,194673
Spain,Potatoes,636.0,39147.0,11.92,194673
Spain,Potatoes,636.0,39147.0,16.58,194673
Spain,"Rice, paddy",636.0,39147.0,16.37,62082
Spain,"Rice, paddy",636.0,39147.0,11.92,62082
Spain,"Rice, paddy",636.0,39147.0,16.58,62082
Spain,Sorghum,636.0,39147.0,16.37,55615
Spain,Sorghum,636.0,39147.0,11.92,55615
Spain,Sorghum,636.0,39147.0,16.58,55615
Spain,Soybeans,636.0,39147.0,16.37,26222
Spain,Soybeans,636.0,39147.0,11.92,26222
Spain,Soybeans,636.0,39147.0,16.58,26222
Spain,Sweet potatoes,636.0,39147.0,16.37,174323
Spain,Sweet potatoes,636.0,39147.0,11.92,174323
Spain,Sweet potatoes,636.0,39147.0,16.58,174323
Spain,Wheat,636.0,39147.0,16.37,24592
Spain,Wheat,636.0,39147.0,11.92,24592
Spain,Wheat,636.0,39147.0,16.58,24592
Spain,Maize,636.0,31839.0,16.35,70170
Spain,Maize,636.0,31839.0,11.89,70170
Spain,Maize,636.0,31839.0,16.65,70170
Spain,Potatoes,636.0,31839.0,16.35,201457
Spain,Potatoes,636.0,31839.0,11.89,201457
Spain,Potatoes,636.0,31839.0,16.65,201457
Spain,"Rice, paddy",636.0,31839.0,16.35,64481
Spain,"Rice, paddy",636.0,31839.0,11.89,64481
Spain,"Rice, paddy",636.0,31839.0,16.65,64481
Spain,Sorghum,636.0,31839.0,16.35,56207
Spain,Sorghum,636.0,31839.0,11.89,56207
Spain,Sorghum,636.0,31839.0,16.65,56207
Spain,Soybeans,636.0,31839.0,16.35,20184
Spain,Soybeans,636.0,31839.0,11.89,20184
Spain,Soybeans,636.0,31839.0,16.65,20184
Spain,Sweet potatoes,636.0,31839.0,16.35,170506
Spain,Sweet potatoes,636.0,31839.0,11.89,170506
Spain,Sweet potatoes,636.0,31839.0,16.65,170506
Spain,Wheat,636.0,31839.0,16.35,19426
Spain,Wheat,636.0,31839.0,11.89,19426
Spain,Wheat,636.0,31839.0,16.65,19426
Spain,Maize,636.0,29408.0,16.28,61736
Spain,Maize,636.0,29408.0,11.12,61736
Spain,Maize,636.0,29408.0,16.4,61736
Spain,Potatoes,636.0,29408.0,16.28,183745
Spain,Potatoes,636.0,29408.0,11.12,183745
Spain,Potatoes,636.0,29408.0,16.4,183745
Spain,"Rice, paddy",636.0,29408.0,16.28,66694
Spain,"Rice, paddy",636.0,29408.0,11.12,66694
Spain,"Rice, paddy",636.0,29408.0,16.4,66694
Spain,Sorghum,636.0,29408.0,16.28,45660
Spain,Sorghum,636.0,29408.0,11.12,45660
Spain,Sorghum,636.0,29408.0,16.4,45660
Spain,Soybeans,636.0,29408.0,16.28,15456
Spain,Soybeans,636.0,29408.0,11.12,15456
Spain,Soybeans,636.0,29408.0,16.4,15456
Spain,Sweet potatoes,636.0,29408.0,16.28,185053
Spain,Sweet potatoes,636.0,29408.0,11.12,185053
Spain,Sweet potatoes,636.0,29408.0,16.4,185053
Spain,Wheat,636.0,29408.0,16.28,24492
Spain,Wheat,636.0,29408.0,11.12,24492
Spain,Wheat,636.0,29408.0,16.4,24492
Spain,Maize,636.0,31244.0,17.51,68566
Spain,Maize,636.0,31244.0,12.45,68566
Spain,Maize,636.0,31244.0,17.67,68566
Spain,Potatoes,636.0,31244.0,17.51,192339
Spain,Potatoes,636.0,31244.0,12.45,192339
Spain,Potatoes,636.0,31244.0,17.67,192339
Spain,"Rice, paddy",636.0,31244.0,17.51,61109
Spain,"Rice, paddy",636.0,31244.0,12.45,61109
Spain,"Rice, paddy",636.0,31244.0,17.67,61109
Spain,Sorghum,636.0,31244.0,17.51,37951
Spain,Sorghum,636.0,31244.0,12.45,37951
Spain,Sorghum,636.0,31244.0,17.67,37951
Spain,Soybeans,636.0,31244.0,17.51,18048
Spain,Soybeans,636.0,31244.0,12.45,18048
Spain,Soybeans,636.0,31244.0,17.67,18048
Spain,Sweet potatoes,636.0,31244.0,17.51,191059
Spain,Sweet potatoes,636.0,31244.0,12.45,191059
Spain,Sweet potatoes,636.0,31244.0,17.67,191059
Spain,Wheat,636.0,31244.0,17.51,21843
Spain,Wheat,636.0,31244.0,12.45,21843
Spain,Wheat,636.0,31244.0,17.67,21843
Spain,Maize,636.0,27852.0,17.33,72459
Spain,Maize,636.0,27852.0,12.99,72459
Spain,Maize,636.0,27852.0,17.66,72459
Spain,Potatoes,636.0,27852.0,17.33,189990
Spain,Potatoes,636.0,27852.0,12.99,189990
Spain,Potatoes,636.0,27852.0,17.66,189990
Spain,"Rice, paddy",636.0,27852.0,17.33,60459
Spain,"Rice, paddy",636.0,27852.0,12.99,60459
Spain,"Rice, paddy",636.0,27852.0,17.66,60459
Spain,Sorghum,636.0,27852.0,17.33,42969
Spain,Sorghum,636.0,27852.0,12.99,42969
Spain,Sorghum,636.0,27852.0,17.66,42969
Spain,Soybeans,636.0,27852.0,17.33,17982
Spain,Soybeans,636.0,27852.0,12.99,17982
Spain,Soybeans,636.0,27852.0,17.66,17982
Spain,Sweet potatoes,636.0,27852.0,17.33,181389
Spain,Sweet potatoes,636.0,27852.0,12.99,181389
Spain,Sweet potatoes,636.0,27852.0,17.66,181389
Spain,Wheat,636.0,27852.0,17.33,14761
Spain,Wheat,636.0,27852.0,12.99,14761
Spain,Wheat,636.0,27852.0,17.66,14761
Spain,Maize,636.0,33236.0,16.72,85308
Spain,Maize,636.0,33236.0,11.96,85308
Spain,Maize,636.0,33236.0,17.01,85308
Spain,Potatoes,636.0,33236.0,16.72,211919
Spain,Potatoes,636.0,33236.0,11.96,211919
Spain,Potatoes,636.0,33236.0,17.01,211919
Spain,"Rice, paddy",636.0,33236.0,16.72,69838
Spain,"Rice, paddy",636.0,33236.0,11.96,69838
Spain,"Rice, paddy",636.0,33236.0,17.01,69838
Spain,Sorghum,636.0,33236.0,16.72,47204
Spain,Sorghum,636.0,33236.0,11.96,47204
Spain,Sorghum,636.0,33236.0,17.01,47204
Spain,Soybeans,636.0,33236.0,16.72,19741
Spain,Soybeans,636.0,33236.0,11.96,19741
Spain,Soybeans,636.0,33236.0,17.01,19741
Spain,Sweet potatoes,636.0,33236.0,16.72,158147
Spain,Sweet potatoes,636.0,33236.0,11.96,158147
Spain,Sweet potatoes,636.0,33236.0,17.01,158147
Spain,Wheat,636.0,33236.0,16.72,30016
Spain,Wheat,636.0,33236.0,11.96,30016
Spain,Wheat,636.0,33236.0,17.01,30016
Spain,Maize,636.0,34023.0,17.66,91501
Spain,Maize,636.0,34023.0,13.02,91501
Spain,Maize,636.0,34023.0,17.81,91501
Spain,Potatoes,636.0,34023.0,17.66,216815
Spain,Potatoes,636.0,34023.0,13.02,216815
Spain,Potatoes,636.0,34023.0,17.81,216815
Spain,"Rice, paddy",636.0,34023.0,17.66,68295
Spain,"Rice, paddy",636.0,34023.0,13.02,68295
Spain,"Rice, paddy",636.0,34023.0,17.81,68295
Spain,Sorghum,636.0,34023.0,17.66,47633
Spain,Sorghum,636.0,34023.0,13.02,47633
Spain,Sorghum,636.0,34023.0,17.81,47633
Spain,Soybeans,636.0,34023.0,17.66,21982
Spain,Soybeans,636.0,34023.0,13.02,21982
Spain,Soybeans,636.0,34023.0,17.81,21982
Spain,Sweet potatoes,636.0,34023.0,17.66,166805
Spain,Sweet potatoes,636.0,34023.0,13.02,166805
Spain,Sweet potatoes,636.0,34023.0,17.81,166805
Spain,Wheat,636.0,34023.0,17.66,22498
Spain,Wheat,636.0,34023.0,13.02,22498
Spain,Wheat,636.0,34023.0,17.81,22498
Spain,Maize,636.0,35070.0,17.15,94731
Spain,Maize,636.0,35070.0,12.4,94731
Spain,Maize,636.0,35070.0,17.46,94731
Spain,Potatoes,636.0,35070.0,17.15,234388
Spain,Potatoes,636.0,35070.0,12.4,234388
Spain,Potatoes,636.0,35070.0,17.46,234388
Spain,"Rice, paddy",636.0,35070.0,17.15,70657
Spain,"Rice, paddy",636.0,35070.0,12.4,70657
Spain,"Rice, paddy",636.0,35070.0,17.46,70657
Spain,Sorghum,636.0,35070.0,17.15,45317
Spain,Sorghum,636.0,35070.0,12.4,45317
Spain,Sorghum,636.0,35070.0,17.46,45317
Spain,Soybeans,636.0,35070.0,17.15,20731
Spain,Soybeans,636.0,35070.0,12.4,20731
Spain,Soybeans,636.0,35070.0,17.46,20731
Spain,Sweet potatoes,636.0,35070.0,17.15,169231
Spain,Sweet potatoes,636.0,35070.0,12.4,169231
Spain,Sweet potatoes,636.0,35070.0,17.46,169231
Spain,Wheat,636.0,35070.0,17.15,28424
Spain,Wheat,636.0,35070.0,12.4,28424
Spain,Wheat,636.0,35070.0,17.46,28424
Spain,Maize,636.0,33614.0,17.14,94808
Spain,Maize,636.0,33614.0,12.09,94808
Spain,Maize,636.0,33614.0,17.43,94808
Spain,Potatoes,636.0,33614.0,17.14,247421
Spain,Potatoes,636.0,33614.0,12.09,247421
Spain,Potatoes,636.0,33614.0,17.43,247421
Spain,"Rice, paddy",636.0,33614.0,17.14,75388
Spain,"Rice, paddy",636.0,33614.0,12.09,75388
Spain,"Rice, paddy",636.0,33614.0,17.43,75388
Spain,Sorghum,636.0,33614.0,17.14,50000
Spain,Sorghum,636.0,33614.0,12.09,50000
Spain,Sorghum,636.0,33614.0,17.43,50000
Spain,Soybeans,636.0,33614.0,17.14,22857
Spain,Soybeans,636.0,33614.0,12.09,22857
Spain,Soybeans,636.0,33614.0,17.43,22857
Spain,Sweet potatoes,636.0,33614.0,17.14,160726
Spain,Sweet potatoes,636.0,33614.0,12.09,160726
Spain,Sweet potatoes,636.0,33614.0,17.43,160726
Spain,Wheat,636.0,33614.0,17.14,20987
Spain,Wheat,636.0,33614.0,12.09,20987
Spain,Wheat,636.0,33614.0,17.43,20987
Spain,Maize,636.0,34597.0,17.15,92157
Spain,Maize,636.0,34597.0,12.2,92157
Spain,Maize,636.0,34597.0,17.47,92157
Spain,Potatoes,636.0,34597.0,17.15,259196
Spain,Potatoes,636.0,34597.0,12.2,259196
Spain,Potatoes,636.0,34597.0,17.47,259196
Spain,"Rice, paddy",636.0,34597.0,17.15,70661
Spain,"Rice, paddy",636.0,34597.0,12.2,70661
Spain,"Rice, paddy",636.0,34597.0,17.47,70661
Spain,Sorghum,636.0,34597.0,17.15,47033
Spain,Sorghum,636.0,34597.0,12.2,47033
Spain,Sorghum,636.0,34597.0,17.47,47033
Spain,Soybeans,636.0,34597.0,17.15,21870
Spain,Soybeans,636.0,34597.0,12.2,21870
Spain,Soybeans,636.0,34597.0,17.47,21870
Spain,Sweet potatoes,636.0,34597.0,17.15,149938
Spain,Sweet potatoes,636.0,34597.0,12.2,149938
Spain,Sweet potatoes,636.0,34597.0,17.47,149938
Spain,Wheat,636.0,34597.0,17.15,30997
Spain,Wheat,636.0,34597.0,12.2,30997
Spain,Wheat,636.0,34597.0,17.47,30997
Spain,Maize,636.0,35700.0,17.27,97208
Spain,Maize,636.0,35700.0,12.33,97208
Spain,Maize,636.0,35700.0,17.84,97208
Spain,Potatoes,636.0,35700.0,17.27,259926
Spain,Potatoes,636.0,35700.0,12.33,259926
Spain,Potatoes,636.0,35700.0,17.84,259926
Spain,"Rice, paddy",636.0,35700.0,17.27,75795
Spain,"Rice, paddy",636.0,35700.0,12.33,75795
Spain,"Rice, paddy",636.0,35700.0,17.84,75795
Spain,Sorghum,636.0,35700.0,17.27,38704
Spain,Sorghum,636.0,35700.0,12.33,38704
Spain,Sorghum,636.0,35700.0,17.84,38704
Spain,Soybeans,636.0,35700.0,17.27,26795
Spain,Soybeans,636.0,35700.0,12.33,26795
Spain,Soybeans,636.0,35700.0,17.84,26795
Spain,Sweet potatoes,636.0,35700.0,17.27,195766
Spain,Sweet potatoes,636.0,35700.0,12.33,195766
Spain,Sweet potatoes,636.0,35700.0,17.84,195766
Spain,Wheat,636.0,35700.0,17.27,23003
Spain,Wheat,636.0,35700.0,12.33,23003
Spain,Wheat,636.0,35700.0,17.84,23003
Spain,Maize,636.0,40727.0,17.16,95142
Spain,Maize,636.0,40727.0,12.52,95142
Spain,Maize,636.0,40727.0,17.51,95142
Spain,Potatoes,636.0,40727.0,17.16,279460
Spain,Potatoes,636.0,40727.0,12.52,279460
Spain,Potatoes,636.0,40727.0,17.51,279460
Spain,"Rice, paddy",636.0,40727.0,17.16,72172
Spain,"Rice, paddy",636.0,40727.0,12.52,72172
Spain,"Rice, paddy",636.0,40727.0,17.51,72172
Spain,Sorghum,636.0,40727.0,17.16,37970
Spain,Sorghum,636.0,40727.0,12.52,37970
Spain,Sorghum,636.0,40727.0,17.51,37970
Spain,Soybeans,636.0,40727.0,17.16,26667
Spain,Soybeans,636.0,40727.0,12.52,26667
Spain,Soybeans,636.0,40727.0,17.51,26667
Spain,Sweet potatoes,636.0,40727.0,17.16,171349
Spain,Sweet potatoes,636.0,40727.0,12.52,171349
Spain,Sweet potatoes,636.0,40727.0,17.51,171349
Spain,Wheat,636.0,40727.0,17.16,28347
Spain,Wheat,636.0,40727.0,12.52,28347
Spain,Wheat,636.0,40727.0,17.51,28347
Spain,Maize,636.0,47445.0,17.12,100691
Spain,Maize,636.0,47445.0,12.17,100691
Spain,Maize,636.0,47445.0,17.41,100691
Spain,Potatoes,636.0,47445.0,17.12,271599
Spain,Potatoes,636.0,47445.0,12.17,271599
Spain,Potatoes,636.0,47445.0,17.41,271599
Spain,"Rice, paddy",636.0,47445.0,17.12,72015
Spain,"Rice, paddy",636.0,47445.0,12.17,72015
Spain,"Rice, paddy",636.0,47445.0,17.41,72015
Spain,Sorghum,636.0,47445.0,17.12,34355
Spain,Sorghum,636.0,47445.0,12.17,34355
Spain,Sorghum,636.0,47445.0,17.41,34355
Spain,Soybeans,636.0,47445.0,17.12,26622
Spain,Soybeans,636.0,47445.0,12.17,26622
Spain,Soybeans,636.0,47445.0,17.41,26622
Spain,Sweet potatoes,636.0,47445.0,17.12,165915
Spain,Sweet potatoes,636.0,47445.0,12.17,165915
Spain,Sweet potatoes,636.0,47445.0,17.41,165915
Spain,Wheat,636.0,47445.0,17.12,32628
Spain,Wheat,636.0,47445.0,12.17,32628
Spain,Wheat,636.0,47445.0,17.41,32628
Spain,Maize,636.0,41017.0,16.69,96099
Spain,Maize,636.0,41017.0,12.26,96099
Spain,Maize,636.0,41017.0,16.97,96099
Spain,Potatoes,636.0,41017.0,16.69,269844
Spain,Potatoes,636.0,41017.0,12.26,269844
Spain,Potatoes,636.0,41017.0,16.97,269844
Spain,"Rice, paddy",636.0,41017.0,16.69,69166
Spain,"Rice, paddy",636.0,41017.0,12.26,69166
Spain,"Rice, paddy",636.0,41017.0,16.97,69166
Spain,Sorghum,636.0,41017.0,16.69,33972
Spain,Sorghum,636.0,41017.0,12.26,33972
Spain,Sorghum,636.0,41017.0,16.97,33972
Spain,Soybeans,636.0,41017.0,16.69,24907
Spain,Soybeans,636.0,41017.0,12.26,24907
Spain,Soybeans,636.0,41017.0,16.97,24907
Spain,Sweet potatoes,636.0,41017.0,16.69,161439
Spain,Sweet potatoes,636.0,41017.0,12.26,161439
Spain,Sweet potatoes,636.0,41017.0,16.97,161439
Spain,Wheat,636.0,41017.0,16.69,17707
Spain,Wheat,636.0,41017.0,12.26,17707
Spain,Wheat,636.0,41017.0,16.97,17707
Spain,Maize,636.0,39767.0,17.81,97437
Spain,Maize,636.0,39767.0,13.06,97437
Spain,Maize,636.0,39767.0,17.97,97437
Spain,Potatoes,636.0,39767.0,17.81,288421
Spain,Potatoes,636.0,39767.0,13.06,288421
Spain,Potatoes,636.0,39767.0,17.97,288421
Spain,"Rice, paddy",636.0,39767.0,17.81,67992
Spain,"Rice, paddy",636.0,39767.0,13.06,67992
Spain,"Rice, paddy",636.0,39767.0,17.97,67992
Spain,Sorghum,636.0,39767.0,17.81,37858
Spain,Sorghum,636.0,39767.0,13.06,37858
Spain,Sorghum,636.0,39767.0,17.97,37858
Spain,Soybeans,636.0,39767.0,17.81,24111
Spain,Soybeans,636.0,39767.0,13.06,24111
Spain,Soybeans,636.0,39767.0,17.97,24111
Spain,Sweet potatoes,636.0,39767.0,17.81,168349
Spain,Sweet potatoes,636.0,39767.0,13.06,168349
Spain,Sweet potatoes,636.0,39767.0,17.97,168349
Spain,Wheat,636.0,39767.0,17.81,28755
Spain,Wheat,636.0,39767.0,13.06,28755
Spain,Wheat,636.0,39767.0,17.97,28755
Spain,Maize,636.0,39286.0,17.24,100027
Spain,Maize,636.0,39286.0,11.89,100027
Spain,Maize,636.0,39286.0,17.41,100027
Spain,Potatoes,636.0,39286.0,17.24,289238
Spain,Potatoes,636.0,39286.0,11.89,289238
Spain,Potatoes,636.0,39286.0,17.41,289238
Spain,"Rice, paddy",636.0,39286.0,17.24,71228
Spain,"Rice, paddy",636.0,39286.0,11.89,71228
Spain,"Rice, paddy",636.0,39286.0,17.41,71228
Spain,Sorghum,636.0,39286.0,17.24,36620
Spain,Sorghum,636.0,39286.0,11.89,36620
Spain,Sorghum,636.0,39286.0,17.41,36620
Spain,Soybeans,636.0,39286.0,17.24,26744
Spain,Soybeans,636.0,39286.0,11.89,26744
Spain,Soybeans,636.0,39286.0,17.41,26744
Spain,Sweet potatoes,636.0,39286.0,17.24,168802
Spain,Sweet potatoes,636.0,39286.0,11.89,168802
Spain,Sweet potatoes,636.0,39286.0,17.41,168802
Spain,Wheat,636.0,39286.0,17.24,35692
Spain,Wheat,636.0,39286.0,11.89,35692
